,start_loc,end_loc,lat_x,lon_x,lat_y,lon_y,count
4137,TOURMALINE  ST,OPAL ST,32.8060137,-117.2607102,32.807178,-117.252892,10356
4138,TOURMALINE BEACH BL,LA JOLLA BL,,,,,1137
4139,TOURMALINE ST,SAPPHIER ST,32.8060137,-117.2607102,,,10170
4140,TOWNE CENTRE DR,MIRAMAR RD,32.8652903,-117.208581,32.8938447,-117.1259922,12019
4141,TOWNE CENTRE DR,SHORELINE DR,32.8652903,-117.208581,32.8656187,-117.2015184,30485
4142,TOWNE CTRE DR,JUDICIAL DR,32.8652903,-117.208581,32.8682494,-117.198437,1820
4143,TOWNE CTRE DR,SD 805 DR,32.8652903,-117.208581,,,310878
4144,TOWNE CTRE DR,SHORELINE  DR,32.8652903,-117.208581,32.8656187,-117.2015184,15314
4145,TOWNE CTRE DR,SHORELINE DR,,,32.8656187,-117.2015184,64691
4146,TOWSER ST,EDIWHAR AV,32.8026679,-117.1379221,32.8065166,-117.1365151,14049
4147,TOWSER ST,MOBLEY ST,32.8026679,-117.1379221,32.796131,-117.135353,14470
4148,TOYNE ST,44 ST,32.8026679,-117.1379221,32.755704,-117.1002254,17936
4149,TRADE PL,CABOT DR,32.8911732,-117.1533865,32.8919367,-117.1440646,7721
4150,TRADE ST,SILVERTON AV,32.888687,-117.160767,32.890862,-117.150307,37785
4151,TRADE ST,SUMMERS RIDGE RD,32.888687,-117.160767,32.8946637,-117.1676441,52736
4152,TREENA ST,SCR RH BL,32.9119729,-117.1138479,,,4877
4153,TREENA ST,SCRIPPS RANCH BL,32.9119729,-117.1138479,,,36521
4154,TREMAINE  WY,SUNSET  AV,32.565952,-117.094467,32.774895,-116.986794,1485
4155,TREMAINE WY,SUNSET AV,32.565952,-117.094467,32.774895,-116.986794,5188
4156,TRENTO  PL,SAN DIEGUITO  RD,32.966461,-117.232933,32.9744654,-117.2166368,1028
4157,TRENTO PL,SAN DIEGUITO RD,32.966461,-117.232933,32.9744654,-117.2166368,1134
4158,TRINITY WY,COLLEGE AV,32.785061,-117.079727,32.7772397,-117.0677729,1870
4159,TROJAN  AV,EL CAJON  BL,32.7548424,-117.0767092,,,3262
4160,TROJAN AV,EL CAJON BL,32.7548424,-117.0767092,,,163497
4161,TROJAN AV,OLYMPIC ST,32.7548424,-117.0767092,32.7530435,-117.0717886,2071
4162,TROLL PARK RD,TED WILLIAMS PY,32.8396764,-117.2450907,,,22259
4163,TUDOR ST,COURTYAR DR,32.902485,-117.096161,,,4042
4164,TUDOR ST,COURTYARD DR,32.902485,-117.096161,32.903862,-117.093887,6513
4165,TURQUOISE ST,AGATE ST,32.8085025,-117.2599681,32.8104424,-117.2558257,16536
4166,TURQUOISE ST,LA JOLLA SCENIC S DR,32.8085025,-117.2599681,,,4490
4167,TURQUOISE ST,VAN NUYS ST,32.8085025,-117.2599681,32.812683,-117.254128,2885
4168,TUTHER WY,SYCHAR RD,32.703526,-117.045967,32.705498,-117.045311,65807
4169,TWAIN  AV,ORCUTT  AV,32.7850227,-117.1013961,32.7908817,-117.0968305,1974
4170,TWAIN AV,ORCUTT  AV,32.7850227,-117.1013961,32.7908817,-117.0968305,2273
4171,TWAIN AV,ORCUTT AV,32.7850227,-117.1013961,32.7908817,-117.0968305,2018
4172,TWIN TLS DR,PSO MONTALBAN  ,,,,,14727
4173,TWIN TRAILS DR,PASEO MONTALBAN DR,32.9567912,-117.1250077,32.9592405,-117.1254637,71899
4174,TWIN TRAILS DR,SALMON RIVER RD,32.9567912,-117.1250077,32.962502,-117.123756,34740
4175,TWIN TRAILS DR,SUNDANCE AV,32.9567912,-117.1250077,32.9564269,-117.1360842,26781
4176,TWINING AV,DENNERY  RD,32.584518,-117.045403,32.5777686,-117.0349102,17317
4177,TYRAIN ST,DRAPER AV,,,32.8374841,-117.2758005,0
4178,TYRIAN ST,DRAPER AV,32.8292429,-117.2757091,32.8374841,-117.2758005,885
4179,UDALL  ST,VOLTAIRE  ST,32.7399149,-117.2301392,32.7521938,-117.2468798,3123
4180,UDALL ST,VOLTAIRE ST,32.7399149,-117.2301392,32.7521938,-117.2468798,11021
4181,ULRIC ST,E/O ULRIC ST ST,32.7707225,-117.162888,,,112643
4182,ULRIC ST,FULTON ST,32.7707225,-117.162888,32.789631,-117.163902,73595
4183,ULRIC ST,LINDA VIS RD,32.7707225,-117.162888,,,4076
4184,ULRIC ST,LINDA VISTA RD,32.7707225,-117.162888,32.7974246,-117.1601845,27561
4185,UNION ST,FRONT ST,32.7140927,-117.1656055,32.7151596,-117.1647097,105463
4186,UNIVERSITY  AV,LINCOLN  AV,32.7484766,-117.1239509,32.7503407,-117.1312925,21872
4187,UNIVERSITY  AV,POLK  AV,32.7484766,-117.1239509,32.752212,-117.1290697,15657
4188,UNIVERSITY  AV,WASHINGTON  ST,32.7484766,-117.1239509,32.7415586,-117.1842436,5092
4189,UNIVERSITY AV,52 PL,32.7484766,-117.1239509,32.7174202,-117.1627728,61277
4190,UNIVERSITY AV,52 ST,32.7484766,-117.1239509,32.7489909,-117.0836044,30377
4191,UNIVERSITY AV,54 PL,32.7484766,-117.1239509,32.7347417,-117.0796148,70063
4192,UNIVERSITY AV,ANDROS CT,32.7484766,-117.1239509,32.750553,-117.072952,18231
4193,UNIVERSITY AV,BLAINE AV,32.7484766,-117.1239509,32.7494064,-117.1494531,7604
4194,UNIVERSITY AV,CA 163 NB ON RAMP AV,32.7484766,-117.1239509,,,7849
4195,UNIVERSITY AV,CAMPUS AV,32.7484766,-117.1239509,32.757206,-117.148773,3430
4196,UNIVERSITY AV,CLEVELAND AV,32.7484766,-117.1239509,32.7492544,-117.1523776,40010
4197,UNIVERSITY AV,CUL DE SAC AV,32.7484766,-117.1239509,,,1222
4198,UNIVERSITY AV,EL CAJON BL,32.7484766,-117.1239509,,,26051
4199,UNIVERSITY AV,ESSEX ST,32.7484766,-117.1239509,32.7474595,-117.1512297,10766
4200,UNIVERSITY AV,HAWK ST,32.7484766,-117.1239509,32.7457676,-117.1720498,60098
4201,UNIVERSITY AV,HOWARD AV,32.7484766,-117.1239509,32.5659912,-117.0667302,1520
4202,UNIVERSITY AV,I-805 NB OFF RAMP AV,32.7484766,-117.1239509,,,21795
4203,UNIVERSITY AV,LINCOLN AV,32.7484766,-117.1239509,32.7503407,-117.1312925,200555
4204,UNIVERSITY AV,LINCOLN AV AV,32.7484766,-117.1239509,32.7503407,-117.1312925,4402
4205,UNIVERSITY AV,MALCOLM DR,32.7484766,-117.1239509,32.753674,-117.06488,2492
4206,UNIVERSITY AV,N/O UNIVERSITY AV,32.7484766,-117.1239509,32.7484766,-117.1239509,24842
4207,UNIVERSITY AV,NORTH END AV,32.7484766,-117.1239509,,,3493
4208,UNIVERSITY AV,OAKCREST DR,32.7484766,-117.1239509,32.750299,-117.0865915,328
4209,UNIVERSITY AV,POLK AV,32.7484766,-117.1239509,32.752212,-117.1290697,27327
4210,UNIVERSITY AV,SD 163 AV,32.7484766,-117.1239509,,,254378
4211,UNIVERSITY AV,VISTA GRANDE DR,32.7484766,-117.1239509,32.745445,-117.054039,1095
4212,UNIVERSITY AV,WASHINGTON ST,32.7484766,-117.1239509,32.7415586,-117.1842436,321043
4213,UNIVERSITY AV,WIGHTMAN ST,32.7484766,-117.1239509,32.7477465,-117.1010359,7203
4214,UNIVERSITY CTR LN,LA JOLLA VILLAGE DR,32.8702203,-117.2281218,32.871796,-117.2313077,37330
4215,UNIVERSITY PL,ZOO PL,32.7664656,-117.0248403,32.7352765,-117.1475955,17200
4216,UPAS ST,DWIGHT ST,32.74099,-117.137917,32.7440522,-117.1051652,851
4217,UPAS ST,THORN ST,32.74099,-117.137917,32.740314,-117.091454,11999
4218,UPAS ST,W WALNUT AV,32.74099,-117.137917,32.742096,-117.174919,1190
4219,UPAS ST,WALNUT AV,32.74099,-117.137917,32.7414877,-117.1609551,7429
4220,UPSHUR DR,MIDWAY DR,32.7457116,-117.2054189,32.7507333,-117.2128798,45990
4221,UTAH ST,GRANADA AV,32.7485632,-117.1326383,32.7442403,-117.1319147,70442
4222,UTAH ST,KANSAS ST,32.7485632,-117.1326383,32.752205,-117.131393,287855
4223,UTC 1 DY,L J VILGE DR,,,,,19979
4224,UTC 1 DY,LA JOLLA VILLAGE DR,,,32.871796,-117.2313077,74758
4225,UVAS ST,EUCLID AV,32.70992,-117.0919686,32.7096389,-117.086031,42989
4226,VALE WY,58 ST,32.70992,-117.0919686,32.7572006,-117.0728922,9789
4227,VALEMONT ST,CATALINA BL,32.7246402,-117.2367784,,,13514
4228,VALETA ST,FAMOSA  BL,32.751161,-117.2350426,,,1625
4229,VALLEY CENTRE DR,CAMINITO CARMEL HARBOUR  DR,32.9376997,-117.2310574,32.9394181,-117.2366774,2099
4230,VALLEY CENTRE DR,CARMEL COUNTRY RD,32.9376997,-117.2310574,32.9448204,-117.2157208,18009
4231,VALLEY CENTRE DR,CARMEL GROVE   DR,32.9376997,-117.2310574,,,1549
4232,VALLEY CTRE DR,CAMINITO CARMEL H DR,32.9376997,-117.2310574,,,5278
4233,VALLEY CTRE DR,CARMEL VIEW RD,32.9376997,-117.2310574,32.944096,-117.235092,24704
4234,VALLEY CTRE DR,DEL MAR CORPORATE CT,32.9376997,-117.2310574,,,120551
4235,VALLEY CTRE DR,PLAZA CARMEL DY,32.9376997,-117.2310574,,,61206
4236,VALLEY PL,COMMERCIAL ST,32.7048358,-117.1317906,32.7052633,-117.1403408,19805
4237,VALLEY RD,MARMIL WY,32.6638812,-117.0615814,32.6661456,-117.0582925,63125
4238,VAN DYKE AV,43 ST,32.6638812,-117.0615814,32.7550658,-117.101892,7796
4239,VAN DYKE AV,500 W/O MONROE AV,32.6638812,-117.0615814,32.7589932,-117.0862918,13703
4240,VAN DYKE AV,FAIRMOUNT AV,32.7637165,-117.1023644,32.7807245,-117.1014434,33083
4241,VAN NUYS ST,COLIMA ST,32.812683,-117.254128,32.811871,-117.263329,26241
4242,VEGA ST,MORENA BL ST,32.770782,-117.203323,32.811871,-117.263329,12613
4243,VENTURA PL,EL CARMEL PL,32.7720132,-117.252691,32.778376,-117.25126,37950
4244,VENTURA PL,S/O VENTURA PL PL,32.7720132,-117.252691,,,39341
4245,VEREDA MAR DEL SOL  ,CARMEL MOUNTAIN  RD,32.917198,-117.215797,32.9632195,-117.132299,4347
4246,VERGARA  ST,TRIANA   ST,32.827923,-117.176559,32.8328161,-116.9509509,1915
4247,VERGARA ST,TRIANA ST,32.827923,-117.176559,32.8328161,-116.9509509,11342
4248,VERLEY CT,DERRICK DR,32.825491,-117.185261,32.826099,-117.182587,8200
4249,VERMONT  ST,RICHMOND  ST,32.746929,-117.153442,32.749565,-117.151222,23687
4250,VERMONT ST,RICHMOND ST,32.746929,-117.153442,32.749565,-117.151222,202413
4251,VESTA ST,UNA ST,32.6883474,-117.1126318,32.6895191,-117.1142501,15846
4252,VESTA ST,WODEN ST,32.6883474,-117.1126318,32.6868222,-117.1113333,70631
4253,VIA ALICANTE  DR,VILLA LA JOLLA DR,32.8621953,-117.2360831,32.8661733,-117.2335014,3767
4254,VIA ALICANTE DR,VILLA LA JOLLA DR,32.8621953,-117.2360831,32.8661733,-117.2335014,42992
4255,VIA ALTA  ,FRANKLIN RIDGE  RD,32.7804436,-117.1485204,32.7802576,-117.1414966,5653
4256,VIA ALTA RD,FRANKLIN RIDGE RD,32.7827021,-117.1473663,32.7802576,-117.1414966,2598
4257,VIA AZUL DR,VIA VERRAZZANO DR,32.9908052,-117.162324,32.9902248,-117.1595945,19872
4258,VIA BANCO  ,WESTONHILL  DR,32.918064,-117.137021,32.9144469,-117.13564,6043
4259,VIA BANCO  DR,WESTONHILL  DR,32.918064,-117.137021,32.9144469,-117.13564,9520
4260,VIA BANCO DR,WESTONHILL DR,32.918064,-117.137021,32.9144469,-117.13564,21988
4261,VIA CABEZON E ST,CIJON ST,,,32.948921,-117.110077,1334
4262,VIA CABRERA DR,LA JOLLA SCENIC DR,32.832626,-117.246384,,,22985
4263,VIA CARANCHO AV,MT ABBEY AV,32.803661,-117.186142,32.8072377,-117.1813185,48586
4264,VIA COSTINA  ,SAN YSIDRO BL,32.564716,-117.068253,,,4214
4265,VIA COSTINA BL,SAN YSIDRO BL,,,,,3670
4266,VIA CUMBRES RD,FASHION VALLEY RD,33.3783307,-117.2038137,32.7638056,-117.1700477,70867
4267,VIA DE LA VALLE DR,FLOWER HILL DR,,,32.9817378,-117.2499758,51353
4268,VIA DE SAN YSIDRO RD,WILLOW RD,,,32.5454716,-117.0426195,8180
4269,VIA EMBELESO ,AVENIDA VENUSTO ,33.007549,-117.073174,33.001015,-117.075912,56921
4270,VIA EMBELESO  ,AV VENUSTO  ,33.007549,-117.073174,33.0072505,-117.076793,12438
4271,VIA MALLORCA ,LA JOLLA VILLAGE SQUARE ,32.864985,-117.2341896,32.865883,-117.23221862682928,33516
4272,VIA MALLORCA ,VIA SONOMA ,32.864985,-117.2341896,32.85807,-117.231178,5032
4273,VIA MAR VALLEY WY,POINT DEL MAR WY,,,,,11412
4274,VIA NINA ,VIA CABRERA ,32.855572,-116.980713,32.832626,-117.246384,10996
4275,VIA SAN BLAS BL,MIRA MESA BL,,,,,3781
4276,VIA SAN YSIDRO RD,SYCAMORE RD,,,32.5487994,-117.045176,20943
4277,VIA SEGUNDO ,VIA SAN YSIDRO ,32.5535698,-117.0529971,32.5510914,-117.0457805,30801
4278,VIA SOL ARRIBA  ,380' s/o VIENTO VALL  ,33.07488,-117.037868,,,9541
4279,VIA SUD ,CAL ROSAS ,,,,,26213
4280,VIA SUD ,CALLE ROSAS ,,,33.301083,-116.955719,88984
4281,VIA TAZON  ,W BERNARDO DR,33.0245046,-117.0852815,33.0106507,-117.09151,35871
4282,VIA TAZON DR,W BERNARDO DR,33.0245046,-117.0852815,33.0106507,-117.09151,140636
4283,VIA TONGA AV,CORONADO  AV,32.57983,-117.059486,32.5764872,-117.0857686,14410
4284,VIA TONGA AV,CORONADO SB AV,32.57983,-117.059486,32.5764872,-117.0857686,14788
4285,VIA VALLE ,CITY LIMIT ,,,,,17859
4286,VIA VALLE ,CITY LIMIT  ,,,,,8805
4287,VIA VALLE ,S/O VIA VALLE ,,,,,29479
4288,VIA VALLE  ,FLOWER HILL  DR,,,32.9817378,-117.2499758,5738
4289,VIA VALLE DR,FLOWER HILL DR,,,32.9817378,-117.2499758,9960
4290,VIA VERRAZZANO  ,VIA AZUL   DR,32.9902248,-117.1595945,32.9908052,-117.162324,13609
4291,VIA VERRAZZANO  DR,VIA AZUL  DR,32.9902248,-117.1595945,32.9908052,-117.162324,13911
4292,VICKERS ST,RONSON RD,32.827267,-117.148842,32.8290439,-117.1553939,32299
4293,VIENTO VALLE ,SUNSET HILLS ,33.0888485,-117.0252438,33.078503,-117.039101,12314
4294,VIENTO VALLE  ,SUNSET HILLS  ,33.0888485,-117.0252438,33.078503,-117.039101,7933
4295,VIEWRIDGE AV,SD 015 AV,32.8238672,-117.1228409,,,275485
4296,VILLA LA JOLLA DR,CAMINITO VIVA DR,32.8661733,-117.2335014,32.8689708,-117.2384936,13875
4297,VILLA LA JOLLA DR,END DR,32.8661733,-117.2335014,32.8689708,-117.2384936,1575
4298,VILLA LA JOLLA DR,LA JOLLA VILLAGE SQ DR,32.8661733,-117.2335014,,,63106
4299,VILLA LA JOLLA DR,SD 005 DR,32.8661733,-117.2335014,,,316211
4300,VILLAGE  PL,ZOO  PL,32.7324436,-117.1479118,32.7352765,-117.1475955,38631
4301,VILLAGE PL,ZOO PL,32.7324436,-117.1479118,32.7352765,-117.1475955,55058
4302,VILLARRICA WY,CAM PLY ORO  WY,32.8378992,-117.094081,,,3744
4303,VILLARRICA WY,CAMINO PLAYA ORO WY,32.8378992,-117.094081,,,30558
4304,VINE ST,GLENWOOD DR,32.7392128,-117.1792443,32.7414005,-117.177374,133643
4305,VINE ST,SASSAFRAS ST,32.7392128,-117.1792443,32.7358648,-117.178479,48372
4306,VINE ST,WASHINGTON ST,32.7392128,-117.1792443,32.7415586,-117.1842436,50760
4307,VIOLET  ST,FAIRMOUNT  AV,32.750237,-117.044884,32.7807245,-117.1014434,3185
4308,VIPER WY,CAM STA FE  ,32.9069837,-117.1741906,32.7807245,-117.1014434,48876
4309,VIPER WY,CAMINO SANTA FE WY,32.9069837,-117.1741906,,,125588
4310,VIRGINIA ,CAMIONES  WY,32.9069837,-117.1741906,,,16570
4311,VIRGINIA AV,CAMIONES WY,32.549073,-117.0364436,,,116156
4312,VIRGINIA SB AV,BORDER VILLAGE RD,32.549073,-117.0364436,32.5509404,-117.039039,53185
4313,VIS  BAHIA  DR,CLAIREMONT DR,,,32.8038,-117.1991166,3622
4314,VIS HILL AV,FROST ST,,,32.8002972,-117.1552234,9972
4315,VIS SORRENTO PY,EL CAM REAL ,,,,,26798
4316,VIS SORRENTO PY,SCRANTON RD,,,32.891341,-117.201433,64230
4317,VIS STO TOMAS  ,OTAY VY RD,,,32.579525,-117.0004657,3853
4318,VISTA BAHIA ST,MODOC ST,,,32.810409,-117.2016205,3202
4319,VISTA HILL AV,FROST ST,32.7949274,-117.1559124,32.8002972,-117.1552234,34898
4320,VISTA SANTO TOMAS RD,OTAY VY RD,,,32.579525,-117.0004657,28579
4321,VISTA SORRENTO PY,EL CAMINO REAL PY,,,32.579525,-117.0004657,108334
4322,VISTA SORRENTO PY,LOPEZ CANYON N PARK RD,,,,,60191
4323,VISTA SORRENTO PY,SCRANTON RD,,,32.891341,-117.201433,308598
4324,VISTA SORRENTO PY,VISTA SORRENTO E/O PY,,,,,53589
4325,VISTA ST,VAN DYKE AV,32.76157,-117.103157,32.7637165,-117.1023644,30303
4326,VOLTAIRE  ST,LOTUS  ST,32.7521938,-117.2468798,32.750308,-117.242271,6952
4327,VOLTAIRE  ST,WHITTIER  ST,32.7521938,-117.2468798,32.7370774,-117.2232332,16760
4328,VOLTAIRE  ST,ZOLA  ST,32.7521938,-117.2468798,32.7419346,-117.2264629,11478
4329,VOLTAIRE ST,FAMOSA BL,32.7521938,-117.2468798,,,42680
4330,VOLTAIRE ST,LELAND ST,32.7521938,-117.2468798,32.7142083,-117.0059438,3440
4331,VOLTAIRE ST,LOTUS ST,32.7521938,-117.2468798,32.750308,-117.242271,82674
4332,VOLTAIRE ST,W POINT LOMA BL,32.7521938,-117.2468798,32.750308,-117.242271,36089
4333,VOLTAIRE ST,WHITTIER ST,32.7521938,-117.2468798,32.7370774,-117.2232332,78796
4334,VOLTAIRE ST,ZOLA ST,32.7521938,-117.2468798,32.7419346,-117.2264629,38006
4335,VY CTRE  DR,D M CORPORATE  CT,32.9376997,-117.2310574,,,22783
4336,VY CTRE  DR,D M CORPORATE CT,32.9376997,-117.2310574,,,21159
4337,VY CTRE DR,PZA CARMEL E DY,32.9376997,-117.2310574,32.9376997,-117.2310574,16987
4338,W 30 ST,E 30 ST,32.9376997,-117.2310574,32.7483242,-117.1300991,12147
4339,W BERNARDO CT,RANCHO BERNARDO CT,33.0212024,-117.0832825,,,21253
4340,W BERNARDO CT,RANCHO BERNARDO RD,33.0212024,-117.0832825,33.0181234,-117.0576313,65847
4341,W BERNARDO DR,CLOUDCREST DR,33.0106507,-117.09151,33.0090015,-117.0853661,238271
4342,W BERNARDO DR,SD 015 DR,33.0106507,-117.09151,,,180688
4343,W BERNARDO DR,VIA ESPRILLO DR,33.0106507,-117.09151,33.0148565,-117.0918635,22357
4344,W CANYON AV,RUFFIN RD,32.8071702,-117.1225025,32.8087556,-117.1190285,76473
4345,W CHEROKEE AV,E CHEROKEE AV,32.760948,-117.114098,32.760948,-117.114098,28922
4346,W CYN AV,RUFFIN RD,,,32.8087556,-117.1190285,25047
4347,W G ST,BROADWAY ST,32.7125429,-117.1657455,33.172715,-117.362646,39864
4348,W HARBOR DR,COLUMBIA ST,32.71011,-117.1666194,32.7176799,-117.1673811,3610
4349,W J JONES AV,50 ST,32.71011,-117.1666194,32.744514,-117.087471,19347
4350,W KESLING ST,CLAIREMONT MESA BL,32.833576,-117.181473,32.744514,-117.087471,900
4351,W MISSION BAY  DR,DANA LANDING  RD,32.7648626,-117.2357339,32.7649522,-117.2352375,1649
4352,W MISSION BAY  DR,DANA LANDING /PEREZ COVE  RD,32.7648626,-117.2357339,,,44538
4353,W MISSION BAY DR,PEREZ COVE PVT WY,32.7648626,-117.2357339,,,191367
4354,W MISSION BAY DR,PEREZ COVE WY,32.7648626,-117.2357339,32.7678132,-117.2337341,120315
4355,W MORENA BL,East end  ,,,32.7678132,-117.2337341,1960
4356,W MTN VW  DR,35 ST,,,32.7500396,-117.1180499,676
4357,W MUIRLANDS DR,MUIRLANDS DR,32.834026,-117.268982,32.827713,-117.264038,27867
4358,W OCEAN AIR  DR,CARMEL MOUNTAIN  RD,32.9123949,-117.2254666,32.9632195,-117.132299,3790
4359,W PALM (WALNUT) ST,W OLIVE ST,32.9123949,-117.2254666,32.7335203,-117.1716699,43213
4360,W PARK AV,SD 805 AV,32.5574538,-117.044533,,,33151
4361,W POINT LOMA BL,CHANNEL WY,32.5574538,-117.044533,32.7570783,-117.2184663,62579
4362,W POINT LOMA BL,NIMITZ BL,32.5574538,-117.044533,32.7570783,-117.2184663,71972
4363,W POINT LOMA BL,SUNSET CLIFFS BL,32.5574538,-117.044533,,,177605
4364,W PT LOMA  BL,NIMITZ  BL,32.5574538,-117.044533,,,45674
4365,W PT LOMA  BL,SUNSET CLIFFS  BL,32.5574538,-117.044533,,,46100
4366,W PT LOMA BL,CHANNEL WY,32.5574538,-117.044533,32.7570783,-117.2184663,30319
4367,W RANCHO CARMEL DR,STONEY PEAK DR,32.9790464,-117.0819064,32.9796327,-117.0774058,37393
4368,W VIRGO RD,E VIRGO RD,,,,,4052
4369,W. MISSION BAY DR,FRIARS RD,32.7648626,-117.2357339,32.7780229,-117.1408109,44082
4370,W/O QUIVIRA ACCESS RD, RD,,,32.7174202,-117.1627728,4808
4371,WABASH AV,LINCOLN AV,32.7489948,-117.1207433,32.7503407,-117.1312925,13513
4372,WABASH BL,HARBOR DR,,,32.689965,-117.1315979,56588
4373,WABASH BL,MAIN ST,,,32.6837975,-117.1129239,72087
4374,WADE ST,JAMACHA RD,32.715397,-117.024353,32.7144302,-117.0342503,45479
4375,WAILEA WY,HAWAII AV,32.585289,-117.068611,32.578457,-117.06636,30377
4376,WAL-MART DR,PACIFIC PROMENADE DY,,,32.578457,-117.06636,40900
4377,WALKING FERN CV,GRAPE FERN CT,32.929501,-117.08725,32.932434,-117.090714,3686
4378,WALL ST,PROSPECT ST,32.846931,-117.273264,32.6076716,-117.0578157,36853
4379,WALNUT AV,HORTON AV,32.7414877,-117.1609551,32.7392086,-117.1732531,2442
4380,WALNUT AV,WASHINGTON ST,32.7414877,-117.1609551,32.7415586,-117.1842436,4889
4381,WANDA CT,DELOR CT,32.784168,-117.095467,32.784191,-117.094856,17050
4382,WANDERMERE DR,HYDE PARK DR,32.7963508,-117.0506533,32.801014,-117.047081,11209
4383,WANDERMERE DR,HYDE PK DR,32.7963508,-117.0506533,32.801014,-117.047081,3949
4384,WANDERMERE DR,NAVAJO RD,32.7963508,-117.0506533,32.804566,-117.0418303,3497
4385,WARD RD,FAIRMOUNT AV,32.7808355,-117.1104381,32.7807245,-117.1014434,65303
4386,WARD RD,SAN DIEGO MISSION RD,32.7808355,-117.1104381,32.785622,-117.112343,8590
4387,WARING RD,ALVARADO CYN RD,32.7978053,-117.0745863,,,7724
4388,WARING RD,GLENROY ST,32.7978053,-117.0745863,32.797661,-117.076843,5530
4389,WARING RD,LAURA ST,32.7978053,-117.0745863,32.803242,-117.078247,9480
4390,WARING RD,PARK RIDGE BL,32.7978053,-117.0745863,32.7997971,-117.0492814,18010
4391,WASHINGTON ST,05 AV,32.7978053,-117.0745863,32.7166889,-117.1597872,66326
4392,WASHINGTON ST,5 AV,32.7415586,-117.1842436,32.7174202,-117.1627728,12196
4393,WASHINGTON ST,6 AV,32.7415586,-117.1842436,32.7174202,-117.1627728,6556
4394,WASHINGTON ST,CLEVELAND AV,32.7415586,-117.1842436,32.7492544,-117.1523776,36434
4395,WASHINGTON ST,EL CAJON BL,32.7415586,-117.1842436,,,151586
4396,WASHINGTON ST,FORT STOCKTON DR,32.7415586,-117.1842436,32.7508832,-117.171901,15517
4397,WASHINGTON ST,INDIA ST,32.7415586,-117.1842436,32.741543,-117.17971,5105
4398,WASHINGTON ST,LEWIS ST,32.7415586,-117.1842436,32.7518845,-117.1615003,48227
4399,WASHINGTON ST,MCKEE ST,32.7415586,-117.1842436,32.7253871,-117.1699571,27669
4400,WASHINGTON ST,NOELL ST,32.7415586,-117.1842436,32.7431394,-117.1867971,13350
4401,WASHINGTON ST,PARK BL,32.7415586,-117.1842436,32.7331897,-117.1459423,16077
4402,WASHINGTON ST,SUTHERLAND ST,32.7415586,-117.1842436,32.7425817,-117.185757,43013
4403,WASHINGTON ST,TYLER AV,32.7415586,-117.1842436,32.7534765,-117.1497272,36382
4404,WASHINGTON ST ,DICKINSON ST,32.7415586,-117.1842436,32.755199,-117.163971,6363
4405,WATERIDGE  CR,TELESIS CT,,,32.9017024,-117.2077413,9003
4406,WATERIDGE  CR,VIS SORRENTO PY,,,,,12807
4407,WATERIDGE CR,TELESIS CT,,,32.9017024,-117.2077413,38551
4408,WATERIDGE CR,VIS SORRENTO PY,,,,,6998
4409,WATERIDGE CR,VISTA SORRENTO PY,,,,,47160
4410,WATERIDGE CR CR,TELESIS  CT,,,32.9017024,-117.2077413,4869
4411,WATERIDGE CR CR,VIS SORRENTO PY PY,,,,,6998
4412,WATERLOO RD,SCRIPPS RH BL,32.785946,-116.92215,,,95628
4413,WAWONA DR,POE ST,32.7356816,-117.2310528,32.7315658,-117.224684,48031
4414,WEATHERHILL WY,SPRING CANYON RD,32.92627,-117.099121,32.9099518,-117.0623129,42462
4415,WEAVER ST,BURIAN ST,32.721859,-117.066109,32.719021,-117.065613,22618
4416,WELLINGTON ST,LINDA VISTA RD,32.7999768,-117.1596898,32.7974246,-117.1601845,90398
4417,WEN ST,SHARROW ST,32.746687,-117.215105,32.7974246,-117.1601845,1243
4418,WEST POINT LOMA BL,NIMITZ BL,32.753316749999996,-117.24550553465983,,,13857
4419,WEST ST,47 ST,32.753316749999996,-117.24550553465983,32.7083421,-117.0949474,96543
4420,WEST ST,S 45TH ST,32.7026422,-117.0969103,32.6970236,-117.098055,21039
4421,WEST ST,S 47TH St,32.7026422,-117.0969103,32.6948886,-117.0937521,20876
4422,WESTERLY TERMINUS ,580 E/O W'L TERMINUS  ,,,,,2978
4423,WESTERLY TERMINUS ,580' E/O WESTERLY TERMINUS  ,,,,,3362
4424,WESTERLY TERMINUS ,580' WESTERLY TERMINUS ,,,,,4043
4425,WESTMORE  RD,HYDRA  LN,32.9178327,-117.1438748,32.920532,-117.139954,33962
4426,WESTMORE RD,HYDRA LN,32.9178327,-117.1438748,32.920532,-117.139954,99971
4427,WESTONHILL DR,BLACK MTN RD,32.9144469,-117.13564,32.9891419,-117.1266465,12876
4428,WESTONHILL DR,BOOTES ST,32.9144469,-117.13564,32.9227686,-117.1318085,2235
4429,WESTONHILL DR,GANESTA RD,32.9144469,-117.13564,32.926598,-117.139374,6220
4430,WESTPORT ST,SEA BREEZE DR,32.679947,-117.064957,32.676949,-117.061981,22159
4431,WESTSIDE DR,FRIARS DR,32.679947,-117.064957,32.676949,-117.061981,15610
4432,WESTVALE RD,MALER RD,32.977909,-117.132347,32.980263,-117.131401,36961
4433,WESTVIEW PY,MERCY RD,,,32.9378039,-117.1265635,25650
4434,WESTVIEW PY,SD 015 R-A  ,,,,,80164
4435,WESTVIEW PY,SD 015 R-A PY,,,,,226766
4436,WESTVIEW PY,SR 015 R-A PY,,,,,79768
