,loc,total_count,lat,lng,type
2141,DEL MAR HEIGHTS  AV,9909.0,32.9488105,-117.250785,end_only
2142,MAIN AV,9904.0,33.39032,-117.251213,end_only
2143,BOSTON ST,9904.0,32.693226,-117.100166,start_only
2144,LIVERING LN,9875.0,32.828743,-117.178787,start_only
2145,BOLERO DR,9866.0,33.0138418,-117.0711731,both
2146,PARK (11) AV,9852.0,32.7116372,-117.1546797,end_only
2147,14 (10) AV,9852.0,32.715645,-117.1556094,start_only
2148,BROWN DEER RD,9833.0,32.8895682,-117.1790495,end_only
2149,FENTON RD,9833.0,32.8917336,-117.1685265,start_only
2150,19TH  ST,9801.0,32.7174202,-117.1627728,start_only
2151,20TH  ST,9801.0,32.7189902,-117.148659,end_only
2152,VALE WY,9789.0,32.70992,-117.0919686,start_only
2153,EDGEMONT ST,9762.0,32.7190126,-117.1266082,end_only
2154,NOBEL  CT,9721.0,32.8676965,-117.22600979811676,end_only
2155,EVANS PL,9718.0,32.7460479,-117.1603248,end_only
2156,MAPLE  CT,9713.0,32.755421,-117.194473,end_only
2157,JUNIPER (E)  ST,9713.0,32.7292898,-117.1619674,start_only
2158,BIBLER DR,9691.0,32.54908,-117.054932,end_only
2159,CAMINITO DESEO  ,9664.0,32.867496,-117.239388,start_only
2160,ALLEY E/O 06 AV AV,9655.0,32.7491277,-117.1595212,end_only
2161,DRACAENA CT,9632.0,32.692486,-117.065697,start_only
2162,AQUITAINE CT,9632.0,32.9421531,-117.2026661,both
2163,LIROPE ST,9632.0,32.6915004,-117.0663638,end_only
2164,INNOVATION  DR,9542.0,32.9894512,-117.076792,end_only
2165,VIA BANCO  DR,9520.0,32.918064,-117.137021,start_only
2166,POINSETT RD,9500.0,32.932575,-117.091957,start_only
2167,PEGASUS  AV,9491.0,32.8897386,-117.1347412,start_only
2168,GLENWICK LN,9486.0,32.864594,-117.244698,both
2169,GOLDEN HAVEN DR,9452.0,32.8720101,-117.2040025,both
2170,CANOSA AV,9427.0,32.825848,-117.181923,end_only
2171,CAMINITO CASCARA RD,9393.0,32.7822222,-117.1088566,start_only
2172,MARKETPLACE  AV,9367.0,32.7033787,-117.1018441,end_only
2173,40 ,9367.0,33.2697029,-116.4081049,start_only
2174,KEARNY MS RD,9365.0,32.8914291,-117.1184624,end_only
2175,CONIFER AV,9332.0,32.585655,-117.084593,both
2176,KEARNY  AV,9324.0,32.7022131,-117.143348,start_only
2177,COMMERCIAL  ST,9324.0,32.8938447,-117.1259922,end_only
2178,ENSENADA  CT,9322.0,32.7672289,-117.2499671,end_only
2179,E ROSELAND DR,9316.0,32.849271,-117.2559078,end_only
2180,HIDDEN VALLEY PL,9316.0,32.845795,-117.2479449,start_only
2181,CAMINO DEL RIO N,9278.0,32.7668992,-117.1532824,start_only
2182,MANZANA WY,9234.0,32.691428,-117.0241540510211,both
2183,REDFORD PL,9229.0,32.666984,-117.057683,start_only
2184,CANARYWOOD CT,9209.0,32.923077,-117.082207,end_only
2185,ANCONA LN,9209.0,32.921505,-117.08271,start_only
2186,LOUISIANA  ST,9173.0,32.752182,-117.140053,start_only
2187,T  ST,9159.0,32.6987,-117.092194,end_only
2188,CAPILLA RD,9132.0,33.025726,-117.089172,end_only
2189,CALLE GAVIOTA DR,9103.0,32.673225,-117.058563,end_only
2190,OLD MEADOW RD,8983.0,32.8045486,-117.1791615,end_only
2191,EASTGATE MALL AV,8958.0,32.8809546,-117.1885532,start_only
2192,ROSA LINDA ST,8932.0,32.572666,-117.058067,start_only
2193,ARRUZA ST,8932.0,32.571933,-117.057528,end_only
2194,OFTEDAHL WY,8915.0,32.9615799,-117.119492,start_only
2195,RUSHVILLE ST,8915.0,32.8352849,-117.274063,start_only
2196,7 AV,8914.0,32.7174202,-117.1627728,start_only
2197,MELROSE PL,8906.0,32.712086,-117.080879,start_only
2198,DUSK DR,8896.0,32.677082,-117.048569,start_only
2199,GARBER AV,8896.0,32.669559,-117.047417,end_only
2200,M LOU  ST,8886.0,32.6877777,-117.0729989,end_only
2201,CLAY ST,8884.0,32.785267,-117.015099,start_only
2202,FRANKLIN ST,8884.0,32.7802576,-117.1414966,end_only
2203,MADISON   AV,8828.0,32.7609805,-117.1391925,start_only
2204,GRAYFOX DR,8814.0,32.907482,-117.099037,end_only
2205,JUNIPER  ST,8795.0,32.7505832,-117.1488631,end_only
2206,DIVISION  ST,8771.0,32.6823742,-117.1108395,start_only
2207,VENTURA  PL,8742.0,32.7720132,-117.252691,end_only
2208,SAN FERNANDO  PL,8742.0,32.7677507,-117.2506496,start_only
2209,KIBLER DR,8696.0,32.901299,-117.153267,end_only
2210,EBERS ST,8636.0,32.7462015,-117.24369,end_only
2211,TURTLEBACK RD,8618.0,33.0072918,-117.0856761,end_only
2212,FLORIDA  DR,8597.0,32.7241676,-117.1431753,end_only
2213,LAKE ADLON DR,8594.0,32.797691,-117.0252,start_only
2214,JUNE LAKE DR,8594.0,32.797771,-117.016876,end_only
2215,50TH ST,8583.0,32.744514,-117.087471,start_only
2216,ALBERMARLE ST,8571.0,32.677135,-117.06472,end_only
2217,HERITAGE  RD,8491.0,32.5710317,-116.9968424,end_only
2218,GIRARD ST,8486.0,32.8389513,-117.2719999,end_only
2219,CHERRY HILL DR,8417.0,32.9297123,-117.2065344,start_only
2220,AMBERGLADES LN,8417.0,32.9270996,-117.2009132,end_only
2221,SCOTT  ST,8395.0,32.7254094,-117.2270211,start_only
2222,COMPASS PT S DR,8386.0,32.926968,-117.121536,end_only
2223,SIERRA MAR DR,8285.0,32.847607,-117.261017,start_only
2224,LANDFAIR RD,8243.0,32.962406,-117.237129,start_only
2225,CAMINITO EASTBLUFF ,8230.0,32.8585539,-117.2332664,start_only
2226,VIA ALICANTE ,8230.0,32.8621953,-117.2360831,end_only
2227,HICKMAN FIELD  DR,8218.0,32.8398556,-117.1676114,start_only
2228,NEW SALEM  ST,8206.0,32.914558,-117.138847,start_only
2229,CORDOVA ST,8202.0,32.723256,-117.255685,end_only
2230,VERLEY CT,8200.0,32.825491,-117.185261,start_only
2231,MDW LARK DR,8193.0,32.787903,-117.15461,end_only
2232,DEMUS ST,8192.0,32.74762,-117.064568,start_only
2233,ROOSEVELT AV,8179.0,32.791451,-117.233963,start_only
2234,C  ST,8174.0,32.716789,-117.1630123,end_only
2235,DOWNY DR,8145.0,32.8913851,-117.1468965,start_only
2236,CARMEL MOUNTAIN  RD,8137.0,32.9632195,-117.132299,end_only
2237,FALCON RIDGE CT,8126.0,32.949444,-117.217773,end_only
2238,TWINING  AV,8122.0,32.584518,-117.045403,end_only
2239,STIMSON CT RD,8117.0,32.9625293,-117.1337223,end_only
2240,REMINGTON HILLS DR,8091.0,32.5656221,-117.0366259,both
2241,ALTAMONT DR,8079.0,32.680794,-117.067688,start_only
2242,EARHART ST,8065.0,32.8005928,-117.1361077,start_only
2243,BROOKSIDE  LN,8022.0,32.9217712,-117.0587895,end_only
2244,PACIFIC MESA CT,7983.0,32.90219,-117.1902402,end_only
2245,PACIFIC CTR BL,7983.0,32.9040599,-117.1950811,start_only
2246,37 st,7962.0,32.7558008,-117.1136089,start_only
2247,SYCAMORE  RD,7960.0,32.5487994,-117.045176,start_only
2248,SUNSET HILLS  ,7933.0,33.078503,-117.039101,end_only
2249,VIENTO VALLE  ,7933.0,33.0888485,-117.0252438,start_only
2250,AVENIDA DEL RIO N,7925.0,32.7665806,-117.1643472,end_only
2251,HOTEL CIRCLE N,7925.0,32.7602905,-117.1872659,start_only
2252,COPLEY PARK CT,7919.0,32.8395081,-117.162376,end_only
2253,ORLECK ST,7915.0,32.8195538,-117.1041323,end_only
2254,OLD SEA WORLD DR,7899.0,32.7619827,-117.2093145,start_only
2255,ROSENDA CT,7884.0,32.8546537,-117.2298939,end_only
2256,NORTH TORREY PINES RD,7865.0,32.8810801,-117.2439785,start_only
2257,PARKMEAD CT,7825.0,32.6994482,-117.0707006,start_only
2258,E MISSION BAY DR,7818.0,32.767304,-117.2089706,start_only
2259,VESUVIA WY,7800.0,32.666996,-117.052933,end_only
2260,PARKSIDE PL,7800.0,32.667786,-117.05014,start_only
2261,E  ST,7768.0,32.7440522,-117.1051652,start_only
2262,RUE DE ANNE ,7752.0,32.843174,-117.252983,end_only
2263,RUE MICHAEL  ,7752.0,32.843346,-117.250183,start_only
2264,RUE MICHAEL  MICHAEL,7743.0,32.843346,-117.250183,start_only
2265,RUE DE ANNE  ,7743.0,32.843174,-117.252983,end_only
2266,CAPPS  ST,7741.0,32.7431873,-117.1311352,end_only
2267,MYRTLE  AV,7741.0,32.7421411,-117.0928744,start_only
2268,STOCKWOOD CV CV,7714.0,32.923979,-117.039023,end_only
2269,WILDWOOD  RD,7662.0,32.7336692,-117.2367022,start_only
2270,MILAN  ST,7662.0,32.7342395,-117.2359924,end_only
2271,ANNA  AV,7655.0,32.76364,-117.2036082,end_only
2272,ACUNA  ST,7620.0,32.831844,-117.181343,start_only
2273,KESLING  ST,7620.0,32.8330928,-117.1734941,end_only
2274,ALLEY S/O MISSION  BL,7605.0,32.8017518,-117.2223267,end_only
2275,MISSION BL,7605.0,32.8062185,-117.2190033,start_only
2276,TICKNOR CT,7592.0,32.7021962,-117.0668428,end_only
2277,PLAZA SONADA RD,7576.0,33.028034,-117.058182,end_only
2278,PEARL  ST,7572.0,32.840359,-117.273132,start_only
2279,FRIARS RD NW/O,7567.0,32.7780229,-117.1408109,end_only
2280,EDGEMONT  ST,7554.0,32.7190126,-117.1266082,end_only
2281,SHOOTING STAR DR,7552.0,32.567226,-117.056137,both
2282,WEST MUIRLANDS DR,7535.0,32.834026,-117.268982,end_only
2283,SAN DIEGO PL,7530.0,32.759826,-117.2487935,start_only
2284,ENCINITAS AV,7519.0,32.7093171,-117.0245663,end_only
2285,SPARLING ST,7512.0,32.7452872,-117.058965,start_only
2286,1200' east of 54 ST,7505.0,32.7347417,-117.0796148,end_only
2287,RUE CHAMBERRY ,7480.0,32.903053,-117.067436,start_only
2288,RANCHO DR,7479.0,32.677135,-117.06472,end_only
2289,AUTO CIRCLE  LN,7458.0,32.7647187,-117.1539685,end_only
2290,MATADOR CT,7455.0,32.833111,-117.106949,end_only
2291,CARIOCA CT,7455.0,32.83223,-117.107353,start_only
2292,NAVAJO  RD,7448.0,32.804566,-117.0418303,both
2293,  1200' E of 54 ST,7422.0,32.7347417,-117.0796148,end_only
2294,WILLS CREEK RD,7363.0,32.92746,-117.08757,end_only
2295,COPLEY PK,7355.0,32.8395081,-117.162376,end_only
2296,33  ST,7352.0,32.5861291,-117.0930034,end_only
2297,C  ,7343.0,32.716789,-117.1630123,end_only
2298,CHAMOUNE AV,7315.0,32.7558267,-117.0969131,end_only
2299,SUNSET RD,7275.0,32.826759,-116.935043,start_only
2300,SOLEDAD  RD,7271.0,32.818256,-117.241386,end_only
2301,SPRUCE GROVE AV,7159.0,32.911743,-117.070534,end_only
2302,RIVERIA DR,7133.0,32.7904245,-117.099609,start_only
2303,AUTO CR,7090.0,32.7647187,-117.1539685,start_only
2304,STERNE  ST,7007.0,32.7352239,-117.2261852,start_only
2305,CAMEL CREEK RD,6968.0,32.9368478,-117.228744,end_only
2306,CAMINITO HIEDRA AV,6959.0,32.573675,-117.079269,end_only
2307,ARIZONA  ST,6953.0,32.75219,-117.137573,end_only
2308,LOTUS  ST,6952.0,32.750308,-117.242271,end_only
2309,HOWARD SB AV,6915.0,32.5659912,-117.0667302,end_only
2310,AZALEA DR,6915.0,32.7446698,-117.2199914,start_only
2311,MONTEREY PARK DR,6915.0,32.7528419,-117.1630792,start_only
2312,J  ST,6888.0,32.7094194,-117.1575129,end_only
2313,CAMINO RUIZ  DR,6883.0,32.9246573,-117.144102,start_only
2314,WALLACE ST,6855.0,32.7553182,-117.1978876,end_only
2315,LEATHERS  ST,6851.0,32.830406,-117.225906,end_only
2316,OLD RANCH RD,6832.0,32.6412106,-117.0606445,end_only
2317,CLOVERDALE RD,6832.0,33.1133043,-117.0177111,start_only
2318,CAMINO RIO W ST,6820.0,32.7545421,-117.2048878,start_only
2319,MEREDITH AV,6811.0,32.780769,-117.057648,end_only
2320,AVENIDA VISTAS ,6791.0,32.5822673,-117.0092224,start_only
2321,DATSUN  ST,6791.0,32.5719101,-116.9976057,end_only
2322,EASTGLEN ST,6786.0,32.91449,-117.077133,start_only
2323,TIMBERLAKE DR,6786.0,32.914024,-117.083504,end_only
2324,MENKAR RD,6770.0,32.933842,-117.138657,end_only
2325,JACKSON ST,6724.0,32.7094194,-117.1575129,both
2326,EASTMAN  ST,6711.0,32.788338,-117.169777,end_only
2327,MORLEY  ST,6711.0,32.7848825,-117.1714754,start_only
2328,REYNARD  WY,6706.0,32.7426956,-117.1708067,start_only
2329,55TH St,6679.0,32.7716241,-117.0763201,end_only
2330,MADRONE  AV,6641.0,32.709094,-117.0597236,end_only
2331,LA JOLLA MESA DR,6637.0,32.825523,-117.259613,both
2332,BOLIVAR ST,6635.0,32.677883,-117.069023,start_only
2333,MARLOWE DR,6628.0,32.747802,-117.0522122,start_only
2334,DWIGHT  ST,6612.0,32.7440522,-117.1051652,start_only
2335,RIDGE MANOR AV,6580.0,32.794525,-117.058327,start_only
2336,WINDROSE WY DR,6541.0,32.645496,-117.046783,end_only
2337,BOOTES ST,6530.0,32.9227686,-117.1318085,end_only
2338,TUDOR ST,6513.0,32.902485,-117.096161,start_only
2339,COURTYARD DR,6513.0,32.903862,-117.093887,end_only
2340,RITVA PL,6509.0,32.6811286,-117.045469,start_only
2341,LUBER ST,6495.0,32.718103,-117.073373,start_only
2342,ZIRCON ST,6495.0,32.720497,-117.076683,end_only
2343,ESTRELLA ST,6465.0,32.9947567,-117.2725274,end_only
2344,QUIVIRA RD,6450.0,32.7642524,-117.2359287,end_only
2345,BLAZING STAR ,6429.0,32.9656052,-117.1932263,end_only
2346,DECORO  ST,6413.0,32.8641391,-117.2142307,end_only
2347,HENSLEY  ST,6393.0,32.706484,-117.1345679,end_only
2348,CRISTALLO PL,6377.0,32.955175,-117.222067,start_only
2349,LANSDALE DR,6377.0,32.9386821,-117.0787422,end_only
2350,WASHINGTON ST ,6363.0,32.7415586,-117.1842436,start_only
2351,CAMINITO PINERO RD,6319.0,33.0359576,-117.0757806,start_only
2352,NARRAGANSETT  AV,6270.0,32.7387921,-117.2421305,start_only
2353,REGENTS DR,6255.0,32.8684586,-117.2278843,end_only
2354,CORAL SEA WY,6253.0,32.684261,-117.060623,end_only
2355,CERVANTES  AV,6242.0,32.6978572,-117.0700941,end_only
2356,MT DAVIS AV,6239.0,32.81963,-117.188957,end_only
2357,FIR  ST,6235.0,32.7255126,-117.0870027,start_only
2358,CAMINO SANTA  ,6235.0,32.879043,-117.1726352,end_only
2359,DALEHAVEN PL PL,6235.0,32.8062185,-117.2190033,end_only
2360,YOSEMITE ST,6234.0,32.788952,-117.23658,end_only
2361,GANESTA RD,6220.0,32.926598,-117.139374,end_only
2362,W HARBOR DR,6209.0,32.71011,-117.1666194,both
2363,LELAND  ST,6202.0,32.7142083,-117.0059438,end_only
2364,ALDERLY ST,6201.0,32.7005594,-117.0646216,start_only
2365,BUSHY HILL DR,6198.0,32.8355573,-117.034492,start_only
2366,HARVEY MILK ST,6198.0,32.7494064,-117.1494531,end_only
2367,LAKE REE AV,6190.0,32.7942837,-117.0346083,end_only
2368,LEROY  ST,6175.0,32.7217798,-117.2357488,start_only
2369,GAGE  DR,6175.0,32.721386,-117.23941,end_only
2370,ASHLEY FALLS CT,6126.0,32.958366,-117.207764,start_only
2371,BEAGLE  ST,6123.0,32.8077583,-117.160812,end_only
2372,BALTIC  ST,6123.0,32.8057571,-117.159096,start_only
2373,HERSCHEL ST,6123.0,32.8407637,-117.2713609,start_only
2374,TRADE  ST,6110.0,32.888687,-117.160767,end_only
2375,THOMAS  AV,6105.0,32.7935508,-117.2552365,end_only
2376,DALE  ST,6092.0,32.7341698,-117.1304058,end_only
2377,VIA BANCO  ,6043.0,32.918064,-117.137021,start_only
2378,RANCHO PENASQUITOS RD,6027.0,32.9594148,-117.115137,start_only
2379,BEYER DR,6026.0,32.588242,-117.060966,start_only
2380,CARRANZA DR,5999.0,33.032448,-117.092773,start_only
2381,DECENA DR,5995.0,32.7863158,-117.0967676,end_only
2382,SEQUOIA  ST,5985.0,32.79335,-117.23407,end_only
2383,CAMINO DEL RIO N  ,5969.0,32.7668992,-117.1532824,start_only
2384,CAMINO DE LA REINA  ,5969.0,32.7677176,-117.1552374,end_only
2385,BALBOA ARMS  DR,5945.0,32.8231166,-117.17921,start_only
2386,MT KING DR,5945.0,32.823933,-117.194809,end_only
2387,MT LAUDO DR,5945.0,32.82114,-117.193817,start_only
2388,CHATEAU  DR,5945.0,33.058342,-116.573013,end_only
2389,DUNAWAY DR,5938.0,32.8645367,-117.2439213,end_only
2390,SIPES   LN,5919.0,32.5454659,-117.0486218,start_only
2391,KOSTNER DR,5893.0,32.577259,-117.043556,start_only
2392,GRIBBLE ST,5875.0,32.702946,-117.034126,end_only
2393,HORTON AV,5835.0,32.7392086,-117.1732531,both
2394,GENESEE A,5829.0,32.7914365,-117.1597319,end_only
2395,SIPES  LN ,5826.0,32.5454659,-117.0486218,start_only
2396,GEMINI  AV,5824.0,32.9196916,-117.1216516,start_only
2397,LIBRA  DR,5824.0,32.9207009,-117.1317071,end_only
2398,OLD SN P (FG) RD,5811.0,33.1000244,-117.2219823,end_only
2399,PRESWICK DR,5785.0,32.862206,-117.246017,start_only
2400,S WOODMAN  ST,5775.0,32.6765233,-117.040175,end_only
2401,MERCURY  ST,5744.0,32.8219016,-117.1488519,end_only
2402,AUBURNDALE  AV,5718.0,32.8161321,-117.1755035,end_only
2403,PARK DR,5694.0,33.146936,-117.3242978,start_only
2404,CAR  ST,5667.0,32.717712,-117.027344,start_only
2405,OAKCREST DR,5658.0,32.750299,-117.0865915,both
2406,FRANKLIN RIDGE  RD,5653.0,32.7802576,-117.1414966,end_only
2407,VIA ALTA  ,5653.0,32.7804436,-117.1485204,start_only
2408,MACAWA AV,5580.0,32.8004613,-117.1451681,end_only
2409,NORTH  AV,5563.0,32.581589,-117.053772,start_only
2410,PORTOBELO CT,5555.0,32.8398028,-117.0967724,end_only
2411,CAMINO DONAIRE ST,5546.0,32.576809,-117.067177,start_only
2412,DERRICK ST,5533.0,32.826099,-117.182587,start_only
2413,FAIRGROVE LN,5530.0,32.7707106,-117.080692,start_only
2414,PASEO MONTALBAN  ,5530.0,32.71011,-117.1666194,end_only
2415,MORAGA PL,5519.0,32.814175,-117.212463,start_only
2416,CLAIREMONT MESA BL,5519.0,32.802234975,-117.1770461125,end_only
2417,CAMINO MAQUILADORA RD,5505.0,32.56687,-116.9902541,end_only
2418,BEAUMONT AV,5483.0,32.823635,-117.273842,both
2419,MAURY DR,5481.0,32.806252,-117.011963,start_only
2420,PLAZA TORREON ST,5465.0,32.696526,-117.052803,start_only
2421,CAMINO DEL RIO N RA,5460.0,32.7668992,-117.1532824,start_only
2422,CAMINO DE LA REINA  RA,5460.0,32.7677176,-117.1552374,end_only
2423,SANTA MONICA  AV,5408.0,32.7445602,-117.2452119,end_only
2424,HIGHWOOD  DR,5407.0,32.8123723,-117.0069306,end_only
2425,DEL SUR RDG RD,5404.0,33.0166034,-117.1217618,start_only
2426,DEER RDG RD,5404.0,33.0137942,-117.1196476,end_only
2427,DUNHAVEN  ST,5311.0,32.7829466,-117.1955196,end_only
2428,GARFIELD  RD,5311.0,32.7831156,-117.1969202,start_only
2429,GRANITE RDG DR,5299.0,32.8064,-117.120491,start_only
2430,IONA  DR,5292.0,32.7096637,-117.0691653,start_only
2431,CAMINITO SERENO RD,5287.0,32.922977,-117.064758,start_only
2432,11  AV,5272.0,32.7174202,-117.1627728,end_only
2433,OLD MILKY  WY,5269.0,33.090935,-117.007118,start_only
2434,FAIRBROOK RD,5266.0,32.7707106,-117.080692,end_only
2435,JESSOP LN,5261.0,32.7461607,-117.1979639,end_only
2436,UPAS  ST,5254.0,32.74099,-117.137917,end_only
2437,THORN  ST,5254.0,32.740314,-117.091454,start_only
2438,DUBONNET  ST,5228.0,32.8078501,-117.144411,start_only
2439,SAN PASQUAL VY RD,5217.0,33.0958246,-117.0088108,end_only
2440,SAN PASQUAL RD,5217.0,33.074219,-117.037819,start_only
2441,RUE CHANTEMAR ,5212.0,32.901459,-117.065697,end_only
2442,VIEWRIDGE  AV,5210.0,32.8238672,-117.1228409,end_only
2443,RUFFIN  RD,5210.0,32.8087556,-117.1190285,start_only
2444,LOMA ALTA  DR,5189.0,32.7501992,-117.0530648,end_only
2445,COL GROVE  DR,5189.0,32.7374122,-117.0590354,start_only
2446,TREMAINE WY,5188.0,32.565952,-117.094467,start_only
2447,GOODBODY ST,5182.0,32.582272,-117.05378,start_only
2448,TUXEDO RD,5147.0,32.809105,-117.044312,end_only
2449,DEL CERRO AV,5138.0,32.7807081,-117.0597223,start_only
2450,SUNNY BRAE PL,5126.0,32.794327,-117.043327,start_only
2451,43RD ST,5116.0,32.7550658,-117.101892,start_only
2452,VAN DYKE  AV,5116.0,32.7637165,-117.1023644,end_only
2453,GEORGIA  ST,5115.0,32.7483386,-117.1449733,end_only
2454,ALDINE DR AV,5097.0,32.7635355,-117.0978908,end_only
2455,WORDEN  ST,5079.0,32.7462482,-117.2271202,end_only
2456,HIDALGO  AV,5067.0,32.833134,-117.219833,start_only
2457,JUTLAND  DR,5067.0,32.826733,-117.222252,end_only
2458,NORTH PARK  WY,5061.0,32.747417,-117.12656,end_only
2459,HORNBLEND  ST,5059.0,32.798042,-117.244232,both
2460,OLD GLOBE  WY,5059.0,32.9694667,-117.2315618,start_only
2461,LOS ALAMOS DR,5036.0,32.8048046,-117.2589538,start_only
2462,VIA SONOMA ,5032.0,32.85807,-117.231178,end_only
2463,RANCHO CARMEL  D,5027.0,32.9790464,-117.0819064,start_only
2464,AMITY RD,5016.0,32.817764,-117.231506,end_only
2465,JAMACHA  RD,4950.0,32.7144302,-117.0342503,end_only
2466,FONTAINE ST,4948.0,32.802261,-117.074898,start_only
2467,24TH  ST,4945.0,32.6616815,-117.1078598,start_only
2468,KEARNY AV,4934.0,32.7022131,-117.143348,end_only
2469,MARINE ST,4925.0,32.839607,-117.270439,start_only
2470,CAMBER DR,4917.0,32.8248217,-117.1739945,start_only
2471,D M HTS RD,4903.0,32.9485786,-117.2593425,end_only
2472,FABER WY,4898.0,32.7707106,-117.080692,both
2473,HARTFIELD AV,4870.0,32.9562855,-117.2302259,both
2474,ALTA CT,4865.0,32.683872,-117.050919,end_only
2475,BYRD ST,4853.0,32.584492,-117.04882,start_only
2476,MESQUITE RD,4851.0,32.7726579,-117.0866793,start_only
2477,RENT-A-CENTER DY AV,4848.0,32.7247636,-117.0869639,end_only
2478,CRESTWOOD PL,4819.0,33.162231,-117.085587,end_only
2479,INVERNESS DR,4793.0,33.245884,-117.320419,start_only
2480,PLUM  ST,4783.0,32.7314536,-117.2294009,end_only
2481,WILLOW  ST,4783.0,32.7279986,-117.2308531,start_only
2482,THORN DR,4780.0,32.740314,-117.091454,start_only
2483,RACINE  RD,4755.0,32.747232,-117.054482,end_only
2484,MADRIGAL ST,4750.0,32.992176,-117.088699,end_only
2485,BENDIGO  RD,4747.0,32.9124445,-117.155188,end_only
2486,HARBOR ISLAND N DR,4716.0,32.7291112,-117.1913113,end_only
2487,HARBOR ISLAND E DR,4716.0,32.7086318,-117.1635315,start_only
2488,FENTON  RD,4699.0,32.8917336,-117.1685265,start_only
2489,BROWN DEER  RD,4699.0,32.8895682,-117.1790495,end_only
2490,MOCKING BIRD DR,4679.0,32.79055,-117.157021,start_only
2491,CYPRESS POINT RD,4665.0,32.791134,-117.056778,start_only
2492,GREENLAND DR,4650.0,32.7331897,-117.1459423,end_only
2493,ESTUDILLO ST,4634.0,32.7430299,-117.1882976,start_only
2494,WINLOW  ST,4626.0,32.7394511,-117.0784288,end_only
2495,ACE  ST,4626.0,32.743297,-117.078856,start_only
2496,BAJA CT,4567.0,32.768066,-117.075523,end_only
2497,VIA DAROCA ,4562.0,32.9645263,-117.1153515,end_only
2498,RODEO DR,4550.0,32.8449388,-117.248857,end_only
2499,MARKET  AV,4542.0,32.7086318,-117.1635315,end_only
2500,LYRIC LN,4539.0,32.827045,-117.178413,end_only
2501,WORSCH WY,4536.0,32.944084,-117.225868,both
2502,GREENWOOD  ST,4529.0,32.7634349,-117.1987028,end_only
2503,RILEY  ST,4529.0,32.767017,-117.1903691,start_only
2504,MATINAL DR,4520.0,33.031479,-117.082932,end_only
2505,HADA DR,4520.0,33.0324306,-117.0816075,start_only
2506,RANCHO CARMEL  DR,4515.0,32.9790464,-117.0819064,start_only
2507,COLLURA ST,4509.0,32.7650574,-117.0866472,end_only
2508,HISPANO DR,4474.0,33.011719,-117.066803,end_only
2509,CAMINITO PINERO  RD,4461.0,33.0359576,-117.0757806,start_only
2510,SUNSET RDG DR,4458.0,32.826759,-116.935043,start_only
2511,BROADWAY BROADWAY,4457.0,32.7158413,-117.13319,end_only
2512,QUILLAN (S) ST,4445.0,32.789997,-117.180267,start_only
2513,SYCAMORE CRK RD,4414.0,33.04689,-117.042389,end_only
2514,LINCOLN AV AV,4402.0,32.7503407,-117.1312925,end_only
2515, NATIONAL AV,4394.0,32.6961411,-117.1039724,end_only
2516,HARBOR  DR,4394.0,32.689965,-117.1315979,start_only
2517,FONTAINE  ST,4378.0,32.802261,-117.074898,both
2518,DEWEY ST,4369.0,32.826099,-117.182587,start_only
2519,PK RIM DR,4353.0,32.837883,-117.213593,start_only
2520,VEREDA MAR DEL SOL  ,4347.0,32.917198,-117.215797,start_only
2521,MID VINTAGE LN,4340.0,32.7783486,-117.1522402,end_only
2522,HYADES WY,4327.0,32.9201669,-117.1293769,start_only
2523,ERIE  ST,4322.0,32.711601,-117.1037628,end_only
2524,DENVER  ST,4322.0,32.7813144,-117.2043796,start_only
2525,IRWIN AV,4312.0,32.7981544,-117.0787838,end_only
2526,GENOA DR,4307.0,32.782181,-117.068466,end_only
2527,BRETON WY,4307.0,32.784744,-117.070488,start_only
2528,E CANTERBURY  DR,4299.0,32.7667229,-117.1061787,end_only
2529,ALDER  DR,4299.0,32.7653392,-117.1018224,start_only
2530,WABASH  AV,4299.0,32.7489948,-117.1207433,end_only
2531,ORTEN  ST,4297.0,32.781792,-117.200287,end_only
2532,CANIS LN,4295.0,32.921345,-117.134727,start_only
2533,TWAIN AV,4291.0,32.7850227,-117.1013961,start_only
2534,SUMTER ST,4272.0,32.801991,-117.2038087,start_only
2535,ORCUTT  AV,4247.0,32.7908817,-117.0968305,end_only
2536,HIGHPLACE DR,4233.0,32.804768,-117.065712,start_only
2537,LARCHWOOD AV,4233.0,32.808083,-117.065224,end_only
2538,ARJONS  DR,4221.0,32.8944372,-117.1472132,end_only
2539,EXCUTIVE DR,4205.0,32.876744,-117.2072772,end_only
2540,ARISTA DR,4196.0,32.7581458,-117.1874662,end_only
2541,LANA DR,4177.0,32.8303918,-117.1705731,start_only
2542,JAMAR DR,4177.0,32.8314585,-117.1706024,end_only
2543,OLD RH (FG) RD,4177.0,33.0883652,-117.2302274,end_only
2544,REGENTS PK V RD,4165.0,32.8734279,-117.2161672,end_only
2545,BASSMORE DR,4145.0,32.9669667,-117.1139532,end_only
2546,GOWDY AV,4134.0,32.7946885,-117.1404176,end_only
2547,BACON  ST,4073.0,32.7532071,-117.2456428,end_only
2548,CABLE  ST,4073.0,32.7513107,-117.2446088,start_only
2549,AMARYLLIS DR,4065.0,32.7470531,-117.222125,end_only
2550,HYACINTH DR,4065.0,32.7454538,-117.2206764,start_only
2551,T ST,4055.0,32.6987,-117.092194,end_only
2552,MYRTLE AVE,4055.0,32.7421411,-117.0928744,end_only
